DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
5,10,2,2,10,2,0.542608695652174,0.704402511431875,0.610434782608696,0.494458056236145,0.489546032112741,0.499469652327637,0.947486744432662,0.0490515,[13298.633569 13252.412045 13249.670536 13249.658239 13249.658239],[0.25 0.21703 0.211636 0.211308 0.211308;0.25 0.246248 0.249357 0.249281 0.249281;0.25 0.203496 0.204191 0.204417 0.204417;0.25 0.333226 0.334816 0.334994 0.334994]
5,10,2,2,10,4,0.523478260869565,0.689793779482429,0.6,0.478972638398797,0.470347648261759,0.487919858573954,0.945420390849871,0.0467576,[13300.462846 13171.157092 13166.191891 13166.191891],[0.25 0.215733 0.211664 0.211664;0.25 0.371766 0.376622 0.376622;0.25 0.268721 0.268762 0.268762;0.25 0.14378 0.142953 0.142953]
5,10,2,2,10,6,0.518260869565217,0.701932349360965,0.612173913043478,0.466610217329946,0.447778981581798,0.487094873305834,0.942742008786547,0.0420664,[13656.880669 13428.706214 13405.972812 13405.972812],[0.25 0.029873 0.017631 0.017631;0.25 0.340501 0.342511 0.342511;0.25 0.272847 0.279938 0.279938;0.25 0.356779 0.35992 0.35992]
5,10,2,2,10,8,0.51304347826087,0.7004857064184,0.587826086956522,0.480602065223733,0.475854898336414,0.485444902769593,0.946050598394183,0.0416221,[13733.789514 13588.897996 13587.294102 13587.294102],[0.25 0.36626 0.367163 0.367163;0.25 0.12501 0.122699 0.122699;0.25 0.264093 0.265153 0.265153;0.25 0.244637 0.244986 0.244986]
5,10,2,2,10,10,0.532173913043478,0.719624053453338,0.624347826086956,0.504389815627744,0.471917034603142,0.541661756040071,0.945268898651719,0.0697907,[13109.364587 13023.784354 13022.782711 13022.575278 13022.074341 13022.074341],[0.25 0.163207 0.162445 0.161894 0.161355 0.161355;0.25 0.284604 0.284212 0.283843 0.283186 0.283186;0.25 0.269378 0.26943 0.269824 0.269649 0.269649;0.25 0.28281 0.283913 0.284438 0.285811 0.285811]
5,10,2,2,10,12,0.556521739130435,0.700856650806995,0.610434782608696,0.512142287082431,0.495969967980568,0.52940483205657,0.948141190728677,0.0457692,[12829.15414 12734.642266 12726.345555 12726.345555],[0.25 0.165998 0.160061 0.160061;0.25 0.285618 0.285681 0.285681;0.25 0.187517 0.190297 0.190297;0.25 0.360868 0.363961 0.363961]
5,10,2,2,10,14,0.51304347826087,0.686514137941082,0.573913043478261,0.455077452667814,0.443376187814421,0.467413081909252,0.94244508407817,0.0404672,[13566.473138 13508.298778 13508.259197 13508.259197],[0.25 0.185516 0.185015 0.185015;0.25 0.344738 0.345213 0.345213;0.25 0.236566 0.236214 0.236214;0.25 0.233181 0.233558 0.233558]
5,10,2,2,10,16,0.495652173913044,0.692710512359506,0.586086956521739,0.467228625494581,0.45499218226491,0.480141426045963,0.943699439478867,0.041596,[12898.404251 12822.358432 12817.571789 12817.571789],[0.25 0.180818 0.178546 0.178546;0.25 0.230528 0.22833 0.22833;0.25 0.300481 0.302385 0.302385;0.25 0.288173 0.290739 0.290739]
5,10,2,2,15,2,0.474782608695652,0.654718624742343,0.530434782608696,0.402065485271682,0.400373962837443,0.403771361225692,0.938251780033328,0.0440432,[12868.547574 12820.872227 12817.658131 12817.658131],[0.25 0.18423 0.179961 0.179961;0.25 0.29387 0.295242 0.295242;0.25 0.240141 0.240013 0.240013;0.25 0.281759 0.284784 0.284784]
5,10,2,2,15,4,0.483478260869565,0.659674775829936,0.544347826086957,0.412507237984945,0.405463858850313,0.419799646434885,0.938518406302075,0.0516897,[12978.313494 12893.212154 12890.983774 12890.948284 12890.948284],[0.25 0.219188 0.216062 0.215339 0.215339;0.25 0.245523 0.24629 0.246476 0.246476;0.25 0.181032 0.181229 0.18123 0.18123;0.25 0.354257 0.356419 0.356955 0.356955]
